"SUMLEV","REGION","DIVISION","STATE","COUNTY","STNAME","CTYNAME","POPESTIMATE2020"
50,3,5,13,319,"Georgia","Wilkinson County",8812
50,3,5,13,321,"Georgia","Worth County",19972
40,4,9,15,0,"Hawaii","Hawaii",1407006
50,4,9,15,1,"Hawaii","Hawaii County",203340
50,4,9,15,3,"Hawaii","Honolulu County",963826
50,4,9,15,5,"Hawaii","Kalawao County",87
50,4,9,15,7,"Hawaii","Kauai County",71851
50,4,9,15,9,"Hawaii","Maui County",167902
40,4,8,16,0,"Idaho","Idaho",1826913
50,4,8,16,1,"Idaho","Ada County",494399
50,4,8,16,3,"Idaho","Adams County",4447
50,4,8,16,5,"Idaho","Bannock County",88795
50,4,8,16,7,"Idaho","Bear Lake County",6143
50,4,8,16,9,"Idaho","Benewah County",9430
50,4,8,16,11,"Idaho","Bingham County",47202
50,4,8,16,13,"Idaho","Blaine County",23426
50,4,8,16,15,"Idaho","Boise County",8065
50,4,8,16,17,"Idaho","Bonner County",46817
50,4,8,16,19,"Idaho","Bonneville County",122134
50,4,8,16,21,"Idaho","Boundary County",12656
50,4,8,16,23,"Idaho","Butte County",2646
50,4,8,16,25,"Idaho","Camas County",1130
50,4,8,16,27,"Idaho","Canyon County",237053
50,4,8,16,29,"Idaho","Caribou County",7123
50,4,8,16,31,"Idaho","Cassia County",24277
50,4,8,16,33,"Idaho","Clark County",852
50,4,8,16,35,"Idaho","Clearwater County",8846
50,4,8,16,37,"Idaho","Custer County",4249
50,4,8,16,39,"Idaho","Elmore County",27448
50,4,8,16,41,"Idaho","Franklin County",14215
50,4,8,16,43,"Idaho","Fremont County",13218
50,4,8,16,45,"Idaho","Gem County",18703
50,4,8,16,47,"Idaho","Gooding County",15618
50,4,8,16,49,"Idaho","Idaho County",16823
50,4,8,16,51,"Idaho","Jefferson County",30581
50,4,8,16,53,"Idaho","Jerome County",24578
50,4,8,16,55,"Idaho","Kootenai County",170628
50,4,8,16,57,"Idaho","Latah County",40830
50,4,8,16,59,"Idaho","Lemhi County",8054
50,4,8,16,61,"Idaho","Lewis County",3838
50,4,8,16,63,"Idaho","Lincoln County",5358
50,4,8,16,65,"Idaho","Madison County",40318
50,4,8,16,67,"Idaho","Minidoka County",21216
50,4,8,16,69,"Idaho","Nez Perce County",40755
50,4,8,16,71,"Idaho","Oneida County",4520
50,4,8,16,73,"Idaho","Owyhee County",12133
50,4,8,16,75,"Idaho","Payette County",24771
50,4,8,16,77,"Idaho","Power County",7643
50,4,8,16,79,"Idaho","Shoshone County",12911
50,4,8,16,81,"Idaho","Teton County",12501
50,4,8,16,83,"Idaho","Twin Falls County",88411
50,4,8,16,85,"Idaho","Valley County",11792
50,4,8,16,87,"Idaho","Washington County",10360
40,2,3,17,0,"Illinois","Illinois",12587530
50,2,3,17,1,"Illinois","Adams County",64783
50,2,3,17,3,"Illinois","Alexander County",5497
50,2,3,17,5,"Illinois","Bond County",16262
50,2,3,17,7,"Illinois","Boone County",52777
50,2,3,17,9,"Illinois","Brown County",6546
50,2,3,17,11,"Illinois","Bureau County",32303
50,2,3,17,13,"Illinois","Calhoun County",4616
50,2,3,17,15,"Illinois","Carroll County",14241
50,2,3,17,17,"Illinois","Cass County",11925
50,2,3,17,19,"Illinois","Champaign County",209192
50,2,3,17,21,"Illinois","Christian County",32075
50,2,3,17,23,"Illinois","Clark County",15268
50,2,3,17,25,"Illinois","Clay County",13079
50,2,3,17,27,"Illinois","Clinton County",37398
50,2,3,17,29,"Illinois","Coles County",50383
50,2,3,17,31,"Illinois","Cook County",5108284
50,2,3,17,33,"Illinois","Crawford County",18512
50,2,3,17,35,"Illinois","Cumberland County",10649
50,2,3,17,37,"Illinois","DeKalb County",104491
50,2,3,17,39,"Illinois","De Witt County",15368
50,2,3,17,41,"Illinois","Douglas County",19510
50,2,3,17,43,"Illinois","DuPage County",917481
50,2,3,17,45,"Illinois","Edgar County",16858
50,2,3,17,47,"Illinois","Edwards County",6356
50,2,3,17,49,"Illinois","Effingham County",34065
50,2,3,17,51,"Illinois","Fayette County",21264
50,2,3,17,53,"Illinois","Ford County",12949
50,2,3,17,55,"Illinois","Franklin County",38060
50,2,3,17,57,"Illinois","Fulton County",33690
50,2,3,17,59,"Illinois","Gallatin County",4793
50,2,3,17,61,"Illinois","Greene County",12702
50,2,3,17,63,"Illinois","Grundy County",50993
50,2,3,17,65,"Illinois","Hamilton County",8084
50,2,3,17,67,"Illinois","Hancock County",17422
50,2,3,17,69,"Illinois","Hardin County",3808
50,2,3,17,71,"Illinois","Henderson County",6535
50,2,3,17,73,"Illinois","Henry County",48411
50,2,3,17,75,"Illinois","Iroquois County",26711
50,2,3,17,77,"Illinois","Jackson County",56675
50,2,3,17,79,"Illinois","Jasper County",9465
50,2,3,17,81,"Illinois","Jefferson County",37235
50,2,3,17,83,"Illinois","Jersey County",21616
50,2,3,17,85,"Illinois","Jo Daviess County",21239
50,2,3,17,87,"Illinois","Johnson County",12358
50,2,3,17,89,"Illinois","Kane County",531010
50,2,3,17,91,"Illinois","Kankakee County",108594
50,2,3,17,93,"Illinois","Kendall County",130638
50,2,3,17,95,"Illinois","Knox County",49053
50,2,3,17,97,"Illinois","Lake County",693593
50,2,3,17,99,"Illinois","LaSalle County",107571
50,2,3,17,101,"Illinois","Lawrence County",15467
50,2,3,17,103,"Illinois","Lee County",33647
50,2,3,17,105,"Illinois","Livingston County",35414
50,2,3,17,107,"Illinois","Logan County",28383
50,2,3,17,109,"Illinois","McDonough County",29295
50,2,3,17,111,"Illinois","McHenry County",305888
50,2,3,17,113,"Illinois","McLean County",171256
50,2,3,17,115,"Illinois","Macon County",103015
50,2,3,17,117,"Illinois","Macoupin County",44567
50,2,3,17,119,"Illinois","Madison County",262635
50,2,3,17,121,"Illinois","Marion County",37045
50,2,3,17,123,"Illinois","Marshall County",11309
50,2,3,17,125,"Illinois","Mason County",13173
50,2,3,17,127,"Illinois","Massac County",13636
50,2,3,17,129,"Illinois","Menard County",12068
50,2,3,17,131,"Illinois","Mercer County",15225
50,2,3,17,133,"Illinois","Monroe County",34739
50,2,3,17,135,"Illinois","Montgomery County",28045
50,2,3,17,137,"Illinois","Morgan County",33400
50,2,3,17,139,"Illinois","Moultrie County",14347
50,2,3,17,141,"Illinois","Ogle County",50306
50,2,3,17,143,"Illinois","Peoria County",177652
50,2,3,17,145,"Illinois","Perry County",20664
50,2,3,17,147,"Illinois","Piatt County",16355
50,2,3,17,149,"Illinois","Pike County",15239
50,2,3,17,151,"Illinois","Pope County",4142
50,2,3,17,153,"Illinois","Pulaski County",5201
50,2,3,17,155,"Illinois","Putnam County",5716
50,2,3,17,157,"Illinois","Randolph County",31351
50,2,3,17,159,"Illinois","Richland County",15507
50,2,3,17,161,"Illinois","Rock Island County",140907
50,2,3,17,163,"Illinois","St. Clair County",258046
50,2,3,17,165,"Illinois","Saline County",23182
50,2,3,17,167,"Illinois","Sangamon County",193882
50,2,3,17,169,"Illinois","Schuyler County",6738
50,2,3,17,171,"Illinois","Scott County",4950
50,2,3,17,173,"Illinois","Shelby County",21299
50,2,3,17,175,"Illinois","Stark County",5262
50,2,3,17,177,"Illinois","Stephenson County",43831
50,2,3,17,179,"Illinois","Tazewell County",130777
50,2,3,17,181,"Illinois","Union County",16498
50,2,3,17,183,"Illinois","Vermilion County",74855
50,2,3,17,185,"Illinois","Wabash County",11190
50,2,3,17,187,"Illinois","Warren County",16696
50,2,3,17,189,"Illinois","Washington County",13764
50,2,3,17,191,"Illinois","Wayne County",16031
50,2,3,17,193,"Illinois","White County",13364
50,2,3,17,195,"Illinois","Whiteside County",54656
50,2,3,17,197,"Illinois","Will County",688726
50,2,3,17,199,"Illinois","Williamson County",66415
50,2,3,17,201,"Illinois","Winnebago County",281295
50,2,3,17,203,"Illinois","Woodford County",38091
40,2,3,18,0,"Indiana","Indiana",6754953
50,2,3,18,1,"Indiana","Adams County",35839
50,2,3,18,3,"Indiana","Allen County",382187
50,2,3,18,5,"Indiana","Bartholomew County",84447
50,2,3,18,7,"Indiana","Benton County",8741
50,2,3,18,9,"Indiana","Blackford County",11782
50,2,3,18,11,"Indiana","Boone County",69347
50,2,3,18,13,"Indiana","Brown County",15112
50,2,3,18,15,"Indiana","Carroll County",20228
50,2,3,18,17,"Indiana","Cass County",37388
50,2,3,18,19,"Indiana","Clark County",119266
50,2,3,18,21,"Indiana","Clay County",26246
50,2,3,18,23,"Indiana","Clinton County",32206
50,2,3,18,25,"Indiana","Crawford County",10629
50,2,3,18,27,"Indiana","Daviess County",33505
50,2,3,18,29,"Indiana","Dearborn County",49824
50,2,3,18,31,"Indiana","Decatur County",26584
50,2,3,18,33,"Indiana","DeKalb County",43670
50,2,3,18,35,"Indiana","Delaware County",113454
50,2,3,18,37,"Indiana","Dubois County",42542
50,2,3,18,39,"Indiana","Elkhart County",206161
50,2,3,18,41,"Indiana","Fayette County",22892
50,2,3,18,43,"Indiana","Floyd County",78936
50,2,3,18,45,"Indiana","Fountain County",16511
50,2,3,18,47,"Indiana","Franklin County",22761
50,2,3,18,49,"Indiana","Fulton County",20018
50,2,3,18,51,"Indiana","Gibson County",33825
50,2,3,18,53,"Indiana","Grant County",65225
50,2,3,18,55,"Indiana","Greene County",32203
50,2,3,18,57,"Indiana","Hamilton County",344238
50,2,3,18,59,"Indiana","Hancock County",79553
50,2,3,18,61,"Indiana","Harrison County",40682
50,2,3,18,63,"Indiana","Hendricks County",173251
50,2,3,18,65,"Indiana","Henry County",48033
50,2,3,18,67,"Indiana","Howard County",82732
50,2,3,18,69,"Indiana","Huntington County",36395
50,2,3,18,71,"Indiana","Jackson County",44222
50,2,3,18,73,"Indiana","Jasper County",33440
50,2,3,18,75,"Indiana","Jay County",20416
50,2,3,18,77,"Indiana","Jefferson County",32110
50,2,3,18,79,"Indiana","Jennings County",27515
50,2,3,18,81,"Indiana","Johnson County",160607
50,2,3,18,83,"Indiana","Knox County",36522
50,2,3,18,85,"Indiana","Kosciusko County",78988
50,2,3,18,87,"Indiana","LaGrange County",40119
50,2,3,18,89,"Indiana","Lake County",487536
50,2,3,18,91,"Indiana","LaPorte County",109663
50,2,3,18,93,"Indiana","Lawrence County",45496
50,2,3,18,95,"Indiana","Madison County",129681
50,2,3,18,97,"Indiana","Marion County",966183
50,2,3,18,99,"Indiana","Marshall County",46108
50,2,3,18,101,"Indiana","Martin County",10079
50,2,3,18,103,"Indiana","Miami County",35328
50,2,3,18,105,"Indiana","Monroe County",148219
50,2,3,18,107,"Indiana","Montgomery County",38365
50,2,3,18,109,"Indiana","Morgan County",70707
50,2,3,18,111,"Indiana","Newton County",13907
50,2,3,18,113,"Indiana","Noble County",47832
50,2,3,18,115,"Indiana","Ohio County",5892
50,2,3,18,117,"Indiana","Orange County",19651
50,2,3,18,119,"Indiana","Owen County",20833
50,2,3,18,121,"Indiana","Parke County",16871
50,2,3,18,123,"Indiana","Perry County",19154
50,2,3,18,125,"Indiana","Pike County",12378
50,2,3,18,127,"Indiana","Porter County",170980
50,2,3,18,129,"Indiana","Posey County",25275
50,2,3,18,131,"Indiana","Pulaski County",12388
50,2,3,18,133,"Indiana","Putnam County",37469
50,2,3,18,135,"Indiana","Randolph County",24191
50,2,3,18,137,"Indiana","Ripley County",28448
50,2,3,18,139,"Indiana","Rush County",16649
50,2,3,18,141,"Indiana","St. Joseph County",271484
50,2,3,18,143,"Indiana","Scott County",23788
50,2,3,18,145,"Indiana","Shelby County",44871
50,2,3,18,147,"Indiana","Spencer County",20225
50,2,3,18,149,"Indiana","Starke County",23049
50,2,3,18,151,"Indiana","Steuben County",34831
50,2,3,18,153,"Indiana","Sullivan County",20578
50,2,3,18,155,"Indiana","Switzerland County",10724
50,2,3,18,157,"Indiana","Tippecanoe County",196115
50,2,3,18,159,"Indiana","Tipton County",15227
50,2,3,18,161,"Indiana","Union County",7119
50,2,3,18,163,"Indiana","Vanderburgh County",182447
50,2,3,18,165,"Indiana","Vermillion County",15329
50,2,3,18,167,"Indiana","Vigo County",106608
50,2,3,18,169,"Indiana","Wabash County",30784
50,2,3,18,171,"Indiana","Warren County",8194
50,2,3,18,173,"Indiana","Warrick County",63269
50,2,3,18,175,"Indiana","Washington County",28213
50,2,3,18,177,"Indiana","Wayne County",65778
50,2,3,18,179,"Indiana","Wells County",28142
50,2,3,18,181,"Indiana","White County",24165
50,2,3,18,183,"Indiana","Whitley County",34378
40,2,4,19,0,"Iowa","Iowa",3163561
50,2,4,19,1,"Iowa","Adair County",7059
50,2,4,19,3,"Iowa","Adams County",3588
50,2,4,19,5,"Iowa","Allamakee County",13642
50,2,4,19,7,"Iowa","Appanoose County",12430
50,2,4,19,9,"Iowa","Audubon County",5481
50,2,4,19,11,"Iowa","Benton County",25414
50,2,4,19,13,"Iowa","Black Hawk County",130786
50,2,4,19,15,"Iowa","Boone County",26277
50,2,4,19,17,"Iowa","Bremer County",25311
50,2,4,19,19,"Iowa","Buchanan County",21287
50,2,4,19,21,"Iowa","Buena Vista County",19772
50,2,4,19,23,"Iowa","Butler County",14333
50,2,4,19,25,"Iowa","Calhoun County",9473
50,2,4,19,27,"Iowa","Carroll County",19914
50,2,4,19,29,"Iowa","Cass County",12817
50,2,4,19,31,"Iowa","Cedar County",18485
50,2,4,19,33,"Iowa","Cerro Gordo County",42103
50,2,4,19,35,"Iowa","Cherokee County",11190
50,2,4,19,37,"Iowa","Chickasaw County",11834
50,2,4,19,39,"Iowa","Clarke County",9353
50,2,4,19,41,"Iowa","Clay County",15976
50,2,4,19,43,"Iowa","Clayton County",17321
50,2,4,19,45,"Iowa","Clinton County",46392
50,2,4,19,47,"Iowa","Crawford County",16834
50,2,4,19,49,"Iowa","Dallas County",96963
50,2,4,19,51,"Iowa","Davis County",9051
50,2,4,19,53,"Iowa","Decatur County",7769
50,2,4,19,55,"Iowa","Delaware County",16937
50,2,4,19,57,"Iowa","Des Moines County",38708
50,2,4,19,59,"Iowa","Dickinson County",17549
50,2,4,19,61,"Iowa","Dubuque County",97590
50,2,4,19,63,"Iowa","Emmet County",9095
50,2,4,19,65,"Iowa","Fayette County",19258
50,2,4,19,67,"Iowa","Floyd County",15480
50,2,4,19,69,"Iowa","Franklin County",9971
50,2,4,19,71,"Iowa","Fremont County",6729
50,2,4,19,73,"Iowa","Greene County",8795
50,2,4,19,75,"Iowa","Grundy County",12217
50,2,4,19,77,"Iowa","Guthrie County",10737
50,2,4,19,79,"Iowa","Hamilton County",14716
50,2,4,19,81,"Iowa","Hancock County",10507
50,2,4,19,83,"Iowa","Hardin County",16575
50,2,4,19,85,"Iowa","Harrison County",13928
50,2,4,19,87,"Iowa","Henry County",19697
50,2,4,19,89,"Iowa","Howard County",9176
50,2,4,19,91,"Iowa","Humboldt County",9473
50,2,4,19,93,"Iowa","Ida County",6833
50,2,4,19,95,"Iowa","Iowa County",16138
50,2,4,19,97,"Iowa","Jackson County",19205
50,2,4,19,99,"Iowa","Jasper County",37148
50,2,4,19,101,"Iowa","Jefferson County",18347
50,2,4,19,103,"Iowa","Johnson County",153740
50,2,4,19,105,"Iowa","Jones County",20617
50,2,4,19,107,"Iowa","Keokuk County",10085
50,2,4,19,109,"Iowa","Kossuth County",14680
50,2,4,19,111,"Iowa","Lee County",33480
50,2,4,19,113,"Iowa","Linn County",227854
50,2,4,19,115,"Iowa","Louisa County",11011
50,2,4,19,117,"Iowa","Lucas County",8518
50,2,4,19,119,"Iowa","Lyon County",11756
50,2,4,19,121,"Iowa","Madison County",16521
50,2,4,19,123,"Iowa","Mahaska County",22370
50,2,4,19,125,"Iowa","Marion County",33168
50,2,4,19,127,"Iowa","Marshall County",39495
50,2,4,19,129,"Iowa","Mills County",14766
50,2,4,19,131,"Iowa","Mitchell County",10647
50,2,4,19,133,"Iowa","Monona County",8598
50,2,4,19,135,"Iowa","Monroe County",7770
50,2,4,19,137,"Iowa","Montgomery County",9935
50,2,4,19,139,"Iowa","Muscatine County",42394
50,2,4,19,141,"Iowa","O'Brien County",13679
50,2,4,19,143,"Iowa","Osceola County",5987
50,2,4,19,145,"Iowa","Page County",15073
50,2,4,19,147,"Iowa","Palo Alto County",8845
50,2,4,19,149,"Iowa","Plymouth County",25219
50,2,4,19,151,"Iowa","Pocahontas County",6607
50,2,4,19,153,"Iowa","Polk County",494281
50,2,4,19,155,"Iowa","Pottawattamie County",93328
50,2,4,19,157,"Iowa","Poweshiek County",18381
50,2,4,19,159,"Iowa","Ringgold County",4801
50,2,4,19,161,"Iowa","Sac County",9603
50,2,4,19,163,"Iowa","Scott County",173216
50,2,4,19,165,"Iowa","Shelby County",11430
50,2,4,19,167,"Iowa","Sioux County",35043
50,2,4,19,169,"Iowa","Story County",98237
50,2,4,19,171,"Iowa","Tama County",16801
50,2,4,19,173,"Iowa","Taylor County",6092
50,2,4,19,175,"Iowa","Union County",12157
50,2,4,19,177,"Iowa","Van Buren County",7069
50,2,4,19,179,"Iowa","Wapello County",34985
50,2,4,19,181,"Iowa","Warren County",52265
50,2,4,19,183,"Iowa","Washington County",21992
50,2,4,19,185,"Iowa","Wayne County",6415
50,2,4,19,187,"Iowa","Webster County",35934
50,2,4,19,189,"Iowa","Winnebago County",10277
50,2,4,19,191,"Iowa","Winneshiek County",19862
50,2,4,19,193,"Iowa","Woodbury County",103138
50,2,4,19,195,"Iowa","Worth County",7359
50,2,4,19,197,"Iowa","Wright County",12416
40,2,4,20,0,"Kansas","Kansas",2913805
50,2,4,20,1,"Kansas","Allen County",12399
50,2,4,20,3,"Kansas","Anderson County",7949
50,2,4,20,5,"Kansas","Atchison County",16015
50,2,4,20,7,"Kansas","Barber County",4358
50,2,4,20,9,"Kansas","Barton County",25658
50,2,4,20,11,"Kansas","Bourbon County",14435
50,2,4,20,13,"Kansas","Brown County",9482
50,2,4,20,15,"Kansas","Butler County",66992
50,2,4,20,17,"Kansas","Chase County",2586
50,2,4,20,19,"Kansas","Chautauqua County",3230
50,2,4,20,21,"Kansas","Cherokee County",19681
50,2,4,20,23,"Kansas","Cheyenne County",2600
50,2,4,20,25,"Kansas","Clark County",1963
50,2,4,20,27,"Kansas","Clay County",8025
50,2,4,20,29,"Kansas","Cloud County",8642
50,2,4,20,31,"Kansas","Coffey County",8158
50,2,4,20,33,"Kansas","Comanche County",1690
50,2,4,20,35,"Kansas","Cowley County",34628
50,2,4,20,37,"Kansas","Crawford County",38730
50,2,4,20,39,"Kansas","Decatur County",2776
50,2,4,20,41,"Kansas","Dickinson County",18266
50,2,4,20,43,"Kansas","Doniphan County",7496
50,2,4,20,45,"Kansas","Douglas County",122530
50,2,4,20,47,"Kansas","Edwards County",2750
50,2,4,20,49,"Kansas","Elk County",2507
50,2,4,20,51,"Kansas","Ellis County",28671
50,2,4,20,53,"Kansas","Ellsworth County",6034
50,2,4,20,55,"Kansas","Finney County",35917
50,2,4,20,57,"Kansas","Ford County",33094
50,2,4,20,59,"Kansas","Franklin County",25703
50,2,4,20,61,"Kansas","Geary County",32218
50,2,4,20,63,"Kansas","Gove County",2621
50,2,4,20,65,"Kansas","Graham County",2389
50,2,4,20,67,"Kansas","Grant County",7077
50,2,4,20,69,"Kansas","Gray County",5954
50,2,4,20,71,"Kansas","Greeley County",1196
50,2,4,20,73,"Kansas","Greenwood County",5868
50,2,4,20,75,"Kansas","Hamilton County",2425
50,2,4,20,77,"Kansas","Harper County",5336
50,2,4,20,79,"Kansas","Harvey County",34291
50,2,4,20,81,"Kansas","Haskell County",3923
50,2,4,20,83,"Kansas","Hodgeman County",1779
50,2,4,20,85,"Kansas","Jackson County",13171
50,2,4,20,87,"Kansas","Jefferson County",19032
50,2,4,20,89,"Kansas","Jewell County",2833
50,2,4,20,91,"Kansas","Johnson County",607220
50,2,4,20,93,"Kansas","Kearny County",3745
50,2,4,20,95,"Kansas","Kingman County",6974
50,2,4,20,97,"Kansas","Kiowa County",2456
50,2,4,20,99,"Kansas","Labette County",19586
50,2,4,20,101,"Kansas","Lane County",1518
50,2,4,20,103,"Kansas","Leavenworth County",82246
50,2,4,20,105,"Kansas","Lincoln County",2986
50,2,4,20,107,"Kansas","Linn County",9654
50,2,4,20,109,"Kansas","Logan County",2732
50,2,4,20,111,"Kansas","Lyon County",33045
50,2,4,20,113,"Kansas","McPherson County",28448
50,2,4,20,115,"Kansas","Marion County",11652
50,2,4,20,117,"Kansas","Marshall County",9652
50,2,4,20,119,"Kansas","Meade County",4029
50,2,4,20,121,"Kansas","Miami County",34334
50,2,4,20,123,"Kansas","Mitchell County",5879
50,2,4,20,125,"Kansas","Montgomery County",31502
50,2,4,20,127,"Kansas","Morris County",5559
50,2,4,20,129,"Kansas","Morton County",2538
50,2,4,20,131,"Kansas","Nemaha County",10121
50,2,4,20,133,"Kansas","Neosho County",15929
50,2,4,20,135,"Kansas","Ness County",2768
50,2,4,20,137,"Kansas","Norton County",5328
50,2,4,20,139,"Kansas","Osage County",15770
50,2,4,20,141,"Kansas","Osborne County",3439
50,2,4,20,143,"Kansas","Ottawa County",5712
50,2,4,20,145,"Kansas","Pawnee County",6366
50,2,4,20,147,"Kansas","Phillips County",5181
50,2,4,20,149,"Kansas","Pottawatomie County",24722
50,2,4,20,151,"Kansas","Pratt County",9127
50,2,4,20,153,"Kansas","Rawlins County",2511
50,2,4,20,155,"Kansas","Reno County",61793
50,2,4,20,157,"Kansas","Republic County",4536
50,2,4,20,159,"Kansas","Rice County",9362
50,2,4,20,161,"Kansas","Riley County",73202
50,2,4,20,163,"Kansas","Rooks County",4827
50,2,4,20,165,"Kansas","Rush County",2947
50,2,4,20,167,"Kansas","Russell County",6804
50,2,4,20,169,"Kansas","Saline County",53926
50,2,4,20,171,"Kansas","Scott County",4790
50,2,4,20,173,"Kansas","Sedgwick County",519907
50,2,4,20,175,"Kansas","Seward County",21038
50,2,4,20,177,"Kansas","Shawnee County",175999
50,2,4,20,179,"Kansas","Sheridan County",2520
50,2,4,20,181,"Kansas","Sherman County",5777
50,2,4,20,183,"Kansas","Smith County",3544
50,2,4,20,185,"Kansas","Stafford County",4046
50,2,4,20,187,"Kansas","Stanton County",1969
50,2,4,20,189,"Kansas","Stevens County",5388
50,2,4,20,191,"Kansas","Sumner County",22578
50,2,4,20,193,"Kansas","Thomas County",7702
50,2,4,20,195,"Kansas","Trego County",2758
50,2,4,20,197,"Kansas","Wabaunsee County",6906
50,2,4,20,199,"Kansas","Wallace County",1536
50,2,4,20,201,"Kansas","Washington County",5427
50,2,4,20,203,"Kansas","Wichita County",2074
50,2,4,20,205,"Kansas","Wilson County",8362
50,2,4,20,207,"Kansas","Woodson County",3015
50,2,4,20,209,"Kansas","Wyandotte County",165265
40,3,6,21,0,"Kentucky","Kentucky",4477251
50,3,6,21,1,"Kentucky","Adair County",19555
50,3,6,21,3,"Kentucky","Allen County",21303
50,3,6,21,5,"Kentucky","Anderson County",22833
50,3,6,21,7,"Kentucky","Ballard County",7769
50,3,6,21,9,"Kentucky","Barren County",44300
50,3,6,21,11,"Kentucky","Bath County",12481
50,3,6,21,13,"Kentucky","Bell County",25482
50,3,6,21,15,"Kentucky","Boone County",135396
50,3,6,21,17,"Kentucky","Bourbon County",19901
50,3,6,21,19,"Kentucky","Boyd County",46516
50,3,6,21,21,"Kentucky","Boyle County",30367
50,3,6,21,23,"Kentucky","Bracken County",8286
50,3,6,21,25,"Kentucky","Breathitt County",12550
50,3,6,21,27,"Kentucky","Breckinridge County",20537
50,3,6,21,29,"Kentucky","Bullitt County",82182
50,3,6,21,31,"Kentucky","Butler County",12703
50,3,6,21,33,"Kentucky","Caldwell County",12687
50,3,6,21,35,"Kentucky","Calloway County",39300
50,3,6,21,37,"Kentucky","Campbell County",94020
50,3,6,21,39,"Kentucky","Carlisle County",4692
50,3,6,21,41,"Kentucky","Carroll County",10730
50,3,6,21,43,"Kentucky","Carter County",26542
50,3,6,21,45,"Kentucky","Casey County",16066
50,3,6,21,47,"Kentucky","Christian County",71478
50,3,6,21,49,"Kentucky","Clark County",36463
50,3,6,21,51,"Kentucky","Clay County",19631
50,3,6,21,53,"Kentucky","Clinton County",10110
50,3,6,21,55,"Kentucky","Crittenden County",8847
50,3,6,21,57,"Kentucky","Cumberland County",6523
50,3,6,21,59,"Kentucky","Daviess County",101978
50,3,6,21,61,"Kentucky","Edmonson County",12235
50,3,6,21,63,"Kentucky","Elliott County",7372
50,3,6,21,65,"Kentucky","Estill County",14109
50,3,6,21,67,"Kentucky","Fayette County",324735
50,3,6,21,69,"Kentucky","Fleming County",14603
50,3,6,21,71,"Kentucky","Floyd County",34974
50,3,6,21,73,"Kentucky","Franklin County",51118
50,3,6,21,75,"Kentucky","Fulton County",5952
50,3,6,21,77,"Kentucky","Gallatin County",8779
50,3,6,21,79,"Kentucky","Garrard County",17719
50,3,6,21,81,"Kentucky","Grant County",25387
50,3,6,21,83,"Kentucky","Graves County",36818
50,3,6,21,85,"Kentucky","Grayson County",26480
50,3,6,21,87,"Kentucky","Green County",10995
50,3,6,21,89,"Kentucky","Greenup County",34865
50,3,6,21,91,"Kentucky","Hancock County",8742
50,3,6,21,93,"Kentucky","Hardin County",111309
50,3,6,21,95,"Kentucky","Harlan County",25566
50,3,6,21,97,"Kentucky","Harrison County",18920
50,3,6,21,99,"Kentucky","Hart County",19013
50,3,6,21,101,"Kentucky","Henderson County",44740
50,3,6,21,103,"Kentucky","Henry County",16067
50,3,6,21,105,"Kentucky","Hickman County",4364
50,3,6,21,107,"Kentucky","Hopkins County",44662
50,3,6,21,109,"Kentucky","Jackson County",13340
50,3,6,21,111,"Kentucky","Jefferson County",767452
50,3,6,21,113,"Kentucky","Jessamine County",54057
50,3,6,21,115,"Kentucky","Johnson County",22002
50,3,6,21,117,"Kentucky","Kenton County",167949
50,3,6,21,119,"Kentucky","Knott County",14512
50,3,6,21,121,"Kentucky","Knox County",31022
50,3,6,21,123,"Kentucky","Larue County",14431
50,3,6,21,125,"Kentucky","Laurel County",61238
50,3,6,21,127,"Kentucky","Lawrence County",15436
50,3,6,21,129,"Kentucky","Lee County",7268
50,3,6,21,131,"Kentucky","Leslie County",9637
50,3,6,21,133,"Kentucky","Letcher County",21213
50,3,6,21,135,"Kentucky","Lewis County",13262
50,3,6,21,137,"Kentucky","Lincoln County",24466
50,3,6,21,139,"Kentucky","Livingston County",9041
50,3,6,21,141,"Kentucky","Logan County",27416
50,3,6,21,143,"Kentucky","Lyon County",8133
50,3,6,21,145,"Kentucky","McCracken County",65644
50,3,6,21,147,"Kentucky","McCreary County",17071
50,3,6,21,149,"Kentucky","McLean County",9075
50,3,6,21,151,"Kentucky","Madison County",94265
50,3,6,21,153,"Kentucky","Magoffin County",12017
50,3,6,21,155,"Kentucky","Marion County",19314
50,3,6,21,157,"Kentucky","Marshall County",31163
50,3,6,21,159,"Kentucky","Martin County",11031
50,3,6,21,161,"Kentucky","Mason County",17035
50,3,6,21,163,"Kentucky","Meade County",28616
50,3,6,21,165,"Kentucky","Menifee County",6502
50,3,6,21,167,"Kentucky","Mercer County",21889
50,3,6,21,169,"Kentucky","Metcalfe County",10058
50,3,6,21,171,"Kentucky","Monroe County",10549
50,3,6,21,173,"Kentucky","Montgomery County",28186
50,3,6,21,175,"Kentucky","Morgan County",13142
50,3,6,21,177,"Kentucky","Muhlenberg County",30457
50,3,6,21,179,"Kentucky","Nelson County",46450
50,3,6,21,181,"Kentucky","Nicholas County",7234
50,3,6,21,183,"Kentucky","Ohio County",23899
50,3,6,21,185,"Kentucky","Oldham County",66999
50,3,6,21,187,"Kentucky","Owen County",11017
50,3,6,21,189,"Kentucky","Owsley County",4331
50,3,6,21,191,"Kentucky","Pendleton County",14586
50,3,6,21,193,"Kentucky","Perry County",25456
50,3,6,21,195,"Kentucky","Pike County",57057
